date,voltage,current,power,energy,charge,temp,time_seconds,time_str
2022-11-04 12:15:06,3.87,1.00,3.86,0.00,0.02,19,58,0d 00:00:58
2022-11-04 12:15:07,3.87,1.00,3.85,0.00,0.02,19,59,0d 00:00:59
2022-11-04 12:15:08,3.86,1.00,3.86,0.00,0.02,19,60,0d 00:01:00
2022-11-04 12:15:09,3.86,1.00,3.87,0.00,0.02,19,62,0d 00:01:02
2022-11-04 12:15:11,3.77,1.00,3.79,0.00,0.02,19,63,0d 00:01:03
2022-11-04 12:15:12,3.86,1.00,3.88,0.00,0.02,19,64,0d 00:01:04
2022-11-04 12:15:13,3.87,1.00,3.87,0.00,0.02,19,65,0d 00:01:05
2022-11-04 12:15:15,3.86,1.00,3.86,0.00,0.02,19,67,0d 00:01:07
2022-11-04 12:15:16,3.86,1.00,3.86,0.00,0.02,19,68,0d 00:01:08
2022-11-04 12:15:17,3.86,1.00,3.85,0.00,0.02,19,69,0d 00:01:09
2022-11-04 12:15:19,3.86,1.00,3.87,0.00,0.02,19,71,0d 00:01:11
2022-11-04 12:15:20,3.86,1.00,3.85,0.00,0.02,20,72,0d 00:01:12
2022-11-04 12:15:21,3.85,1.00,3.86,0.00,0.02,20,73,0d 00:01:13
2022-11-04 12:15:22,3.86,1.00,3.87,0.00,0.02,19,75,0d 00:01:15
2022-11-04 12:15:24,3.85,1.00,3.85,0.00,0.02,19,76,0d 00:01:16
2022-11-04 12:15:25,3.85,1.00,3.85,0.00,0.02,20,77,0d 00:01:17
2022-11-04 12:15:26,3.85,1.00,3.85,0.00,0.02,19,78,0d 00:01:18
2022-11-04 12:15:28,3.85,1.00,3.85,0.00,0.02,20,80,0d 00:01:20
2022-11-04 12:15:29,3.85,1.00,3.85,0.00,0.02,20,81,0d 00:01:21
2022-11-04 12:15:30,3.70,1.00,3.69,0.00,0.02,20,82,0d 00:01:22
2022-11-04 12:15:32,3.65,1.00,3.65,0.00,0.02,20,84,0d 00:01:24
2022-11-04 12:15:33,3.63,1.00,3.63,0.00,0.02,20,85,0d 00:01:25
2022-11-04 12:15:34,3.49,1.00,3.49,0.00,0.02,20,86,0d 00:01:26
2022-11-04 12:15:35,3.84,1.00,3.84,0.00,0.02,20,88,0d 00:01:28
2022-11-04 12:15:37,3.84,1.00,3.84,0.00,0.02,20,89,0d 00:01:29
2022-11-04 12:15:38,3.84,1.00,3.84,0.00,0.03,20,90,0d 00:01:30
2022-11-04 12:15:39,3.84,1.00,3.83,0.00,0.03,20,91,0d 00:01:31
2022-11-04 12:15:41,3.83,1.00,3.83,0.00,0.03,20,93,0d 00:01:33
2022-11-04 12:15:42,3.84,1.00,3.83,0.10,0.03,19,94,0d 00:01:34
2022-11-04 12:15:43,3.84,1.00,3.85,0.10,0.03,20,95,0d 00:01:35
2022-11-04 12:15:45,3.84,1.00,3.83,0.10,0.03,20,97,0d 00:01:37
2022-11-04 12:15:46,3.84,1.00,3.85,0.10,0.03,20,98,0d 00:01:38
2022-11-04 12:15:47,3.84,1.00,3.83,0.10,0.03,20,99,0d 00:01:39
2022-11-04 12:15:48,3.83,1.00,3.83,0.10,0.03,20,101,0d 00:01:41
2022-11-04 12:15:50,3.83,1.00,3.83,0.10,0.03,20,102,0d 00:01:42
2022-11-04 12:15:51,3.83,1.00,3.85,0.10,0.03,20,103,0d 00:01:43
2022-11-04 12:15:52,3.83,1.00,3.84,0.10,0.03,20,104,0d 00:01:44
2022-11-04 12:15:54,3.83,1.00,3.83,0.10,0.03,20,106,0d 00:01:46
2022-11-04 12:15:55,3.83,1.00,3.83,0.10,0.03,20,107,0d 00:01:47
2022-11-04 12:15:56,3.83,1.00,3.83,0.10,0.03,20,108,0d 00:01:48
2022-11-04 12:15:58,3.83,1.00,3.83,0.10,0.03,20,110,0d 00:01:50
2022-11-04 12:15:59,3.83,1.00,3.83,0.10,0.03,20,111,0d 00:01:51
2022-11-04 12:16:00,3.82,1.00,3.81,0.10,0.03,20,112,0d 00:01:52
2022-11-04 12:16:02,3.81,1.00,3.82,0.10,0.03,20,114,0d 00:01:54
2022-11-04 12:16:03,3.81,1.00,3.80,0.10,0.03,20,115,0d 00:01:55
2022-11-04 12:16:04,3.82,1.00,3.83,0.10,0.03,20,116,0d 00:01:56
2022-11-04 12:16:05,3.82,1.00,3.81,0.10,0.03,20,117,0d 00:01:57
2022-11-04 12:16:07,3.82,1.00,3.82,0.10,0.03,20,119,0d 00:01:59
2022-11-04 12:16:08,3.82,1.00,3.83,0.10,0.03,20,120,0d 00:02:00
2022-11-04 12:16:09,3.82,1.00,3.82,0.10,0.03,20,121,0d 00:02:01
2022-11-04 12:16:11,3.82,1.00,3.83,0.10,0.03,20,123,0d 00:02:03
2022-11-04 12:16:12,3.82,1.00,3.83,0.10,0.03,20,124,0d 00:02:04
2022-11-04 12:16:13,3.82,1.00,3.82,0.10,0.03,20,125,0d 00:02:05
2022-11-04 12:16:15,3.82,1.00,3.84,0.10,0.04,20,127,0d 00:02:07
2022-11-04 12:16:16,3.82,1.00,3.81,0.10,0.04,20,128,0d 00:02:08
2022-11-04 12:16:17,3.82,1.00,3.84,0.10,0.04,20,129,0d 00:02:09
2022-11-04 12:16:18,3.82,1.00,3.81,0.10,0.04,20,130,0d 00:02:10
2022-11-04 12:16:20,3.82,1.00,3.82,0.10,0.04,20,132,0d 00:02:12
2022-11-04 12:16:21,3.82,1.00,3.84,0.10,0.04,20,133,0d 00:02:13
2022-11-04 12:16:22,3.82,1.00,3.81,0.10,0.04,20,134,0d 00:02:14
2022-11-04 12:16:24,3.81,1.00,3.81,0.10,0.04,20,136,0d 00:02:16
2022-11-04 12:16:25,3.80,1.00,3.80,0.10,0.04,20,137,0d 00:02:17
2022-11-04 12:16:26,3.80,1.00,3.81,0.10,0.04,20,138,0d 00:02:18
2022-11-04 12:16:28,3.80,1.00,3.80,0.10,0.04,20,140,0d 00:02:20
2022-11-04 12:16:29,3.62,1.00,3.62,0.10,0.04,20,141,0d 00:02:21
2022-11-04 12:16:30,3.58,1.00,3.57,0.10,0.04,20,142,0d 00:02:22
2022-11-04 12:16:31,3.58,1.00,3.57,0.10,0.04,20,143,0d 00:02:23
2022-11-04 12:16:33,3.83,1.00,3.82,0.10,0.04,20,145,0d 00:02:25
2022-11-04 12:16:34,3.83,1.00,3.85,0.10,0.04,20,146,0d 00:02:26
2022-11-04 12:16:35,3.83,1.00,3.82,0.10,0.04,20,147,0d 00:02:27
2022-11-04 12:16:37,3.83,1.00,3.82,0.10,0.04,20,149,0d 00:02:29
2022-11-04 12:16:38,3.82,1.00,3.83,0.10,0.04,20,150,0d 00:02:30
2022-11-04 12:16:39,3.82,1.00,3.81,0.10,0.04,20,151,0d 00:02:31
2022-11-04 12:16:41,3.82,1.00,3.81,0.10,0.04,20,153,0d 00:02:33
2022-11-04 12:16:42,3.82,1.00,3.83,0.10,0.04,20,154,0d 00:02:34
2022-11-04 12:16:43,3.82,1.00,3.82,0.10,0.04,20,155,0d 00:02:35
2022-11-04 12:16:44,3.81,1.00,3.82,0.10,0.04,20,156,0d 00:02:36
2022-11-04 12:16:46,3.81,1.00,3.81,0.10,0.04,21,158,0d 00:02:38
2022-11-04 12:16:47,3.81,1.00,3.83,0.10,0.04,20,159,0d 00:02:39
2022-11-04 12:16:48,3.81,1.00,3.80,0.10,0.04,21,160,0d 00:02:40
2022-11-04 12:16:50,3.81,1.00,3.80,0.10,0.04,21,162,0d 00:02:42
2022-11-04 12:16:51,3.81,1.00,3.80,0.10,0.04,20,163,0d 00:02:43
2022-11-04 12:16:52,3.81,1.00,3.80,0.10,0.04,20,164,0d 00:02:44
2022-11-04 12:16:54,3.81,1.00,3.82,0.10,0.04,20,166,0d 00:02:46
2022-11-04 12:16:55,3.81,1.00,3.81,0.10,0.05,20,167,0d 00:02:47
2022-11-04 12:16:56,3.81,1.00,3.80,0.10,0.05,21,168,0d 00:02:48
2022-11-04 12:16:57,3.81,1.00,3.82,0.10,0.05,21,169,0d 00:02:49
2022-11-04 12:16:59,3.81,1.00,3.80,0.10,0.05,21,171,0d 00:02:51
2022-11-04 12:17:00,3.81,1.00,3.81,0.10,0.05,20,172,0d 00:02:52
2022-11-04 12:17:01,3.80,1.00,3.81,0.10,0.05,21,173,0d 00:02:53
2022-11-04 12:17:03,3.80,1.00,3.79,0.10,0.05,20,175,0d 00:02:55
2022-11-04 12:17:04,3.80,1.00,3.79,0.10,0.05,21,176,0d 00:02:56
2022-11-04 12:17:05,3.81,1.00,3.80,0.10,0.05,21,177,0d 00:02:57
2022-11-04 12:17:07,3.80,1.00,3.81,0.10,0.05,20,178,0d 00:02:58
2022-11-04 12:17:08,3.81,1.00,3.80,0.10,0.05,21,180,0d 00:03:00
2022-11-04 12:17:09,3.81,1.00,3.80,0.10,0.05,21,181,0d 00:03:01
2022-11-04 12:17:11,3.80,1.00,3.80,0.10,0.05,21,182,0d 00:03:02
2022-11-04 12:17:12,3.80,1.00,3.79,0.10,0.05,21,184,0d 00:03:04
2022-11-04 12:17:13,3.79,1.00,3.80,0.10,0.05,21,185,0d 00:03:05
2022-11-04 12:17:14,3.79,1.00,3.81,0.10,0.05,21,186,0d 00:03:06
2022-11-04 12:17:16,3.79,1.00,3.81,0.10,0.05,21,188,0d 00:03:08
2022-11-04 12:17:17,3.80,1.00,3.79,0.20,0.05,21,189,0d 00:03:09
2022-11-04 12:17:18,3.80,1.00,3.80,0.20,0.05,21,190,0d 00:03:10
2022-11-04 12:17:20,3.79,1.00,3.79,0.20,0.05,21,192,0d 00:03:12
2022-11-04 12:17:21,3.79,1.00,3.79,0.20,0.05,21,193,0d 00:03:13
2022-11-04 12:17:22,3.79,1.00,3.79,0.20,0.05,21,194,0d 00:03:14
2022-11-04 12:17:24,3.79,1.00,3.79,0.20,0.05,21,195,0d 00:03:15
2022-11-04 12:17:25,3.79,1.00,3.80,0.20,0.05,21,197,0d 00:03:17
2022-11-04 12:17:26,3.79,1.00,3.80,0.20,0.05,21,198,0d 00:03:18
2022-11-04 12:17:27,3.79,1.00,3.80,0.20,0.06,21,199,0d 00:03:19
2022-11-04 12:17:29,3.79,1.00,3.80,0.20,0.06,21,201,0d 00:03:21
2022-11-04 12:17:30,3.79,1.00,3.78,0.20,0.06,21,202,0d 00:03:22
2022-11-04 12:17:31,3.79,1.00,3.78,0.20,0.06,21,203,0d 00:03:23
2022-11-04 12:17:33,3.78,1.00,3.79,0.20,0.06,21,205,0d 00:03:25
2022-11-04 12:17:34,3.78,1.00,3.80,0.20,0.06,21,206,0d 00:03:26
2022-11-04 12:17:35,3.79,1.00,3.78,0.20,0.06,21,207,0d 00:03:27
2022-11-04 12:17:37,3.79,1.00,3.78,0.20,0.06,21,208,0d 00:03:28
2022-11-04 12:17:38,3.79,1.00,3.79,0.20,0.06,21,210,0d 00:03:30
2022-11-04 12:17:39,3.78,1.00,3.78,0.20,0.06,21,211,0d 00:03:31
2022-11-04 12:17:40,3.78,1.00,3.77,0.20,0.06,21,212,0d 00:03:32
2022-11-04 12:17:42,3.78,1.00,3.78,0.20,0.06,21,214,0d 00:03:34
2022-11-04 12:17:43,3.78,1.00,3.80,0.20,0.06,21,215,0d 00:03:35
2022-11-04 12:17:44,3.78,1.00,3.80,0.20,0.06,21,216,0d 00:03:36
2022-11-04 12:17:46,3.78,1.00,3.79,0.20,0.06,21,218,0d 00:03:38
2022-11-04 12:17:47,3.78,1.00,3.79,0.20,0.06,21,219,0d 00:03:39
2022-11-04 12:17:48,3.78,1.00,3.78,0.20,0.06,21,220,0d 00:03:40
2022-11-04 12:17:50,3.78,1.00,3.77,0.20,0.06,21,221,0d 00:03:41
2022-11-04 12:17:51,3.78,1.00,3.77,0.20,0.06,21,223,0d 00:03:43
2022-11-04 12:17:52,3.77,1.00,3.79,0.20,0.06,21,224,0d 00:03:44
2022-11-04 12:17:54,3.77,1.00,3.78,0.20,0.06,21,225,0d 00:03:45
2022-11-04 12:17:55,3.37,1.00,3.38,0.20,0.06,21,227,0d 00:03:47
2022-11-04 12:17:56,3.59,1.00,3.60,0.20,0.06,21,228,0d 00:03:48
2022-11-04 12:17:57,3.58,1.00,3.57,0.20,0.06,21,229,0d 00:03:49
2022-11-04 12:17:59,3.58,1.00,3.60,0.20,0.06,21,231,0d 00:03:51
2022-11-04 12:18:00,3.58,1.00,3.58,0.20,0.06,21,232,0d 00:03:52
2022-11-04 12:18:01,3.54,1.00,3.54,0.20,0.06,21,233,0d 00:03:53
2022-11-04 12:18:03,3.56,1.00,3.56,0.20,0.06,21,234,0d 00:03:54
2022-11-04 12:18:04,3.62,1.00,3.62,0.20,0.07,21,236,0d 00:03:56
2022-11-04 12:18:05,3.62,1.00,3.62,0.20,0.07,21,237,0d 00:03:57
2022-11-04 12:18:07,3.63,1.00,3.64,0.20,0.07,21,238,0d 00:03:58
2022-11-04 12:18:08,3.63,1.00,3.64,0.20,0.07,21,240,0d 00:04:00
2022-11-04 12:18:09,3.63,1.00,3.62,0.20,0.07,21,241,0d 00:04:01
2022-11-04 12:18:10,3.75,1.00,3.75,0.20,0.07,21,242,0d 00:04:02
2022-11-04 12:18:12,3.58,1.00,3.58,0.20,0.07,21,244,0d 00:04:04
2022-11-04 12:18:13,3.58,1.00,3.58,0.20,0.07,21,245,0d 00:04:05
2022-11-04 12:18:14,3.67,1.00,3.68,0.20,0.07,21,246,0d 00:04:06
2022-11-04 12:18:16,3.71,1.00,3.73,0.20,0.07,21,247,0d 00:04:07
2022-11-04 12:18:17,3.74,1.00,3.74,0.20,0.07,21,249,0d 00:04:09
2022-11-04 12:18:18,3.71,1.00,3.72,0.20,0.07,21,250,0d 00:04:10
2022-11-04 12:18:20,3.75,1.00,3.77,0.20,0.07,21,251,0d 00:04:11
2022-11-04 12:18:21,3.76,1.00,3.75,0.20,0.07,22,253,0d 00:04:13
2022-11-04 12:18:22,3.76,1.00,3.77,0.20,0.07,21,254,0d 00:04:14
2022-11-04 12:18:23,3.76,1.00,3.76,0.20,0.07,22,255,0d 00:04:15
2022-11-04 12:18:25,3.76,1.00,3.76,0.20,0.07,21,257,0d 00:04:17
2022-11-04 12:18:26,3.75,1.00,3.77,0.20,0.07,21,258,0d 00:04:18
2022-11-04 12:18:27,3.75,1.00,3.76,0.20,0.07,21,259,0d 00:04:19
2022-11-04 12:18:29,3.66,1.00,3.66,0.20,0.07,21,260,0d 00:04:20
2022-11-04 12:18:30,3.75,1.00,3.75,0.20,0.07,22,262,0d 00:04:22
2022-11-04 12:18:31,3.76,1.00,3.77,0.20,0.07,21,263,0d 00:04:23
2022-11-04 12:18:33,3.75,1.00,3.77,0.20,0.07,22,264,0d 00:04:24
2022-11-04 12:18:34,3.75,1.00,3.77,0.20,0.07,21,266,0d 00:04:26
2022-11-04 12:18:35,3.75,1.00,3.76,0.20,0.07,21,267,0d 00:04:27
2022-11-04 12:18:36,3.75,1.00,3.74,0.20,0.07,21,268,0d 00:04:28
2022-11-04 12:18:38,3.75,1.00,3.76,0.20,0.07,21,270,0d 00:04:30
2022-11-04 12:18:39,3.75,1.00,3.74,0.20,0.07,21,271,0d 00:04:31
2022-11-04 12:18:40,3.75,1.00,3.74,0.20,0.07,21,272,0d 00:04:32
2022-11-04 12:18:42,3.75,1.00,3.74,0.20,0.07,22,273,0d 00:04:33
2022-11-04 12:18:43,3.75,1.00,3.74,0.20,0.08,22,275,0d 00:04:35
2022-11-04 12:18:44,3.75,1.00,3.74,0.20,0.08,22,276,0d 00:04:36
2022-11-04 12:18:46,3.75,1.00,3.74,0.20,0.08,22,277,0d 00:04:37
2022-11-04 12:18:47,3.75,1.00,3.73,0.20,0.08,22,279,0d 00:04:39
2022-11-04 12:18:48,3.75,1.00,3.75,0.20,0.08,22,280,0d 00:04:40
2022-11-04 12:18:50,3.75,1.00,3.76,0.20,0.08,22,281,0d 00:04:41
2022-11-04 12:18:51,3.75,1.00,3.75,0.20,0.08,21,283,0d 00:04:43
2022-11-04 12:18:52,3.75,1.00,3.74,0.20,0.08,22,284,0d 00:04:44
2022-11-04 12:18:53,3.75,1.00,3.75,0.30,0.08,22,285,0d 00:04:45
2022-11-04 12:18:55,3.75,1.00,3.75,0.30,0.08,22,286,0d 00:04:46
2022-11-04 12:18:56,3.74,1.00,3.76,0.30,0.08,22,288,0d 00:04:48
2022-11-04 12:18:57,3.75,1.00,3.74,0.30,0.08,22,289,0d 00:04:49
2022-11-04 12:18:59,3.56,1.00,3.56,0.30,0.08,22,290,0d 00:04:50
2022-11-04 12:19:00,3.51,1.00,3.53,0.30,0.08,22,292,0d 00:04:52
2022-11-04 12:19:01,3.75,1.00,3.74,0.30,0.08,22,293,0d 00:04:53
2022-11-04 12:19:03,3.74,1.00,3.74,0.30,0.08,22,294,0d 00:04:54
2022-11-04 12:19:04,3.74,1.00,3.74,0.30,0.08,22,295,0d 00:04:55
2022-11-04 12:19:05,3.74,1.00,3.74,0.30,0.08,22,297,0d 00:04:57
2022-11-04 12:19:06,3.57,1.00,3.56,0.30,0.08,22,298,0d 00:04:58
2022-11-04 12:19:08,3.62,1.00,3.62,0.30,0.08,22,299,0d 00:04:59
2022-11-04 12:19:09,3.65,1.00,3.65,0.30,0.08,22,301,0d 00:05:01
2022-11-04 12:19:10,3.67,1.00,3.68,0.30,0.08,22,302,0d 00:05:02
2022-11-04 12:19:12,3.69,1.00,3.68,0.30,0.08,22,303,0d 00:05:03
2022-11-04 12:19:13,3.70,1.00,3.72,0.30,0.08,22,305,0d 00:05:05
2022-11-04 12:19:14,3.71,1.00,3.70,0.30,0.08,22,306,0d 00:05:06
2022-11-04 12:19:16,3.71,1.00,3.72,0.30,0.09,22,307,0d 00:05:07
2022-11-04 12:19:17,3.71,1.00,3.70,0.30,0.09,22,309,0d 00:05:09
2022-11-04 12:19:18,3.71,1.00,3.70,0.30,0.09,22,310,0d 00:05:10
2022-11-04 12:19:19,3.71,1.00,3.71,0.30,0.09,22,311,0d 00:05:11
2022-11-04 12:19:21,3.72,1.00,3.72,0.30,0.09,22,312,0d 00:05:12
2022-11-04 12:19:22,3.72,1.00,3.71,0.30,0.09,22,314,0d 00:05:14
2022-11-04 12:19:23,3.72,1.00,3.71,0.30,0.09,22,315,0d 00:05:15
2022-11-04 12:19:25,3.71,1.00,3.71,0.30,0.09,22,316,0d 00:05:16
2022-11-04 12:19:26,3.71,1.00,3.71,0.30,0.09,22,318,0d 00:05:18
2022-11-04 12:19:27,3.71,1.00,3.73,0.30,0.09,22,319,0d 00:05:19
2022-11-04 12:19:29,3.71,1.00,3.72,0.30,0.09,22,320,0d 00:05:20
2022-11-04 12:19:30,3.71,1.00,3.72,0.30,0.09,22,322,0d 00:05:22
2022-11-04 12:19:31,3.71,1.00,3.72,0.30,0.09,22,323,0d 00:05:23
2022-11-04 12:19:33,3.71,1.00,3.71,0.30,0.09,22,324,0d 00:05:24
2022-11-04 12:19:34,3.71,1.00,3.72,0.30,0.09,22,325,0d 00:05:25
2022-11-04 12:19:35,3.71,1.00,3.71,0.30,0.09,22,327,0d 00:05:27
2022-11-04 12:19:36,3.71,1.00,3.70,0.30,0.09,22,328,0d 00:05:28
2022-11-04 12:19:38,3.71,1.00,3.72,0.30,0.09,22,329,0d 00:05:29
2022-11-04 12:19:39,3.71,1.00,3.71,0.30,0.09,22,331,0d 00:05:31
2022-11-04 12:19:40,3.71,1.00,3.71,0.30,0.09,22,332,0d 00:05:32
2022-11-04 12:19:42,3.71,1.00,3.70,0.30,0.09,22,333,0d 00:05:33
2022-11-04 12:19:43,3.71,1.00,3.71,0.30,0.09,22,335,0d 00:05:35
2022-11-04 12:19:44,3.71,1.00,3.73,0.30,0.09,22,336,0d 00:05:36
2022-11-04 12:19:46,3.71,1.00,3.71,0.30,0.09,22,337,0d 00:05:37
2022-11-04 12:19:47,3.71,1.00,3.70,0.30,0.09,22,338,0d 00:05:38
2022-11-04 12:19:48,3.71,1.00,3.72,0.30,0.09,22,340,0d 00:05:40
2022-11-04 12:19:49,3.71,1.00,3.70,0.30,0.09,22,341,0d 00:05:41
2022-11-04 12:19:51,3.71,1.00,3.70,0.30,0.10,22,342,0d 00:05:42
2022-11-04 12:19:52,3.71,1.00,3.72,0.30,0.10,22,344,0d 00:05:44
2022-11-04 12:19:53,3.71,1.00,3.71,0.30,0.10,22,345,0d 00:05:45
2022-11-04 12:19:55,3.71,1.00,3.71,0.30,0.10,22,346,0d 00:05:46
2022-11-04 12:19:56,3.71,1.00,3.70,0.30,0.10,22,348,0d 00:05:48
2022-11-04 12:19:57,3.70,1.00,3.70,0.30,0.10,22,349,0d 00:05:49
2022-11-04 12:19:59,3.71,1.00,3.71,0.30,0.10,22,350,0d 00:05:50
2022-11-04 12:20:00,3.70,1.00,3.71,0.30,0.10,22,351,0d 00:05:51
2022-11-04 12:20:01,3.70,1.00,3.71,0.30,0.10,22,353,0d 00:05:53
2022-11-04 12:20:02,3.70,1.00,3.69,0.30,0.10,22,354,0d 00:05:54
2022-11-04 12:20:04,3.70,1.00,3.71,0.30,0.10,22,355,0d 00:05:55
2022-11-04 12:20:05,3.70,1.00,3.69,0.30,0.10,22,357,0d 00:05:57
2022-11-04 12:20:06,3.70,1.00,3.69,0.30,0.10,22,358,0d 00:05:58
2022-11-04 12:20:08,3.70,1.00,3.70,0.30,0.10,22,359,0d 00:05:59
2022-11-04 12:20:09,3.70,1.00,3.71,0.30,0.10,22,361,0d 00:06:01
2022-11-04 12:20:10,3.69,1.00,3.70,0.30,0.10,22,362,0d 00:06:02
2022-11-04 12:20:12,3.69,1.00,3.69,0.30,0.10,22,363,0d 00:06:03
2022-11-04 12:20:13,3.69,1.00,3.70,0.30,0.10,22,364,0d 00:06:04
2022-11-04 12:20:14,3.69,1.00,3.70,0.30,0.10,22,366,0d 00:06:06
2022-11-04 12:20:15,3.69,1.00,3.69,0.30,0.10,22,367,0d 00:06:07
2022-11-04 12:20:17,3.70,1.00,3.71,0.30,0.10,22,368,0d 00:06:08
2022-11-04 12:20:18,3.70,1.00,3.69,0.30,0.10,22,370,0d 00:06:10
2022-11-04 12:20:19,3.70,1.00,3.70,0.30,0.10,22,371,0d 00:06:11
2022-11-04 12:20:21,3.70,1.00,3.70,0.30,0.10,22,372,0d 00:06:12
2022-11-04 12:20:22,3.70,1.00,3.70,0.30,0.10,22,374,0d 00:06:14
2022-11-04 12:20:23,3.70,1.00,3.69,0.30,0.10,22,375,0d 00:06:15
2022-11-04 12:20:25,3.70,1.00,3.69,0.30,0.10,22,376,0d 00:06:16
2022-11-04 12:20:26,3.70,1.00,3.69,0.30,0.10,22,377,0d 00:06:17
